Cluster,Source,Destination,Cdyn Reduction
Sampler,Gen8SoC,Gen12HP_512,2.5712639999999998
Sampler,Gen9LPClient,Gen12HP_512,2.9326337280000003
Sampler,Gen9LPSoC,Gen12HP_512,3.21408
Sampler,Gen11,Gen12HP_512,3.5712
Sampler,Gen11LP,Gen12HP_512,3.84
Sampler,Gen12LP,Gen12HP_512,4.266666667
SQIDI,Gen11,Gen12HP_512,4.797
SQIDI,Gen10LP,Gen12HP_512,4.193537399999999
SQIDI,Gen11LP,Gen12HP_512,4.797
SQIDI,Gen12LP,Gen12HP_512,5.33
UNCORE,Gen10LP,Gen12HP_512,4.193537399999999
UNCORE,Gen11,Gen12HP_512,4.797
UNCORE,Gen11LP,Gen12HP_512,4.797
UNCORE,Gen12LP,Gen12HP_512,5.33
Z,Gen10LP,Gen12HP_512,4.330080000000001
Z,Gen8,Gen12HP_512,3.21408
Z,Gen8SoC,Gen12HP_512,3.21408
Z,Gen9LPClient,Gen12HP_512,3.82346064
Z,Gen9LPSoC,Gen12HP_512,4.0176
Z,Gen11,Gen12HP_512,4.4639999999999995
Z,Gen11LP,Gen12HP_512,4.8
Z,Gen12LP,Gen12HP_512,5.333333333
COLOR,Gen10LP,Gen12DG,0.79515
COLOR,Gen8,Gen12DG,0.60264
COLOR,Gen8SoC,Gen12DG,0.60264
COLOR,Gen9LPClient,Gen12DG,0.70211745
COLOR,Gen9LPSoC,Gen12DG,0.7533
COLOR,Gen11,Gen12DG,0.8370000000000001
COLOR,Gen11LP,Gen12DG,0.9
COLOR,Gen12LP,Gen12DG,1.0
COLOR,Gen12DG,Gen12DG,1.0
DSSC,Gen11,Gen12DG,0.8370000000000001
DSSC,Gen10LP,Gen12DG,0.79515
DSSC,Gen9LPClient,Gen12DG,0.70211745
DSSC,Gen11LP,Gen12DG,0.9
DSSC,Gen10LP,Gen12DG,0.79515
DSSC,Gen9LPSoC,Gen12DG,0.7533
DSSC,Gen12LP,Gen12DG,1.0
DSSC,Gen12DG,Gen12DG,1.0
EU,Gen10LP,Gen12DG,0.8370000000000001
EU,Gen8,Gen12DG,0.60264
EU,Gen8SoC,Gen12DG,0.60264
EU,Gen9LPClient,Gen12DG,0.739071
EU,Gen9LPSoC,Gen12DG,0.7533
EU,Gen11,Gen12DG,0.8370000000000001
EU,Gen11LP,Gen12DG,0.9
EU,Gen12LP,Gen12DG,1.0
EU,Gen12DG,Gen12DG,1.0
Fabric,Gen11,Gen12DG,0.9
Fabric,Gen10LP,Gen12DG,0.8370000000000001
Fabric,Gen11LP,Gen12DG,0.9
Fabric,Gen12LP,Gen12DG,1.0
Fabric,Gen12DG,Gen12DG,1.0
FF,Gen10LP,Gen12DG,0.8370000000000001
FF,Gen8,Gen12DG,0.60264
FF,Gen8SoC,Gen12DG,0.60264
FF,Gen9LPClient,Gen12DG,0.739071
FF,Gen9LPSoC,Gen12DG,0.7533
FF,Gen11,Gen12DG,0.8370000000000001
FF,Gen11LP,Gen12DG,0.9
FF,Gen12LP,Gen12DG,1.0
FF,Gen12DG,Gen12DG,1.0
GAM,Gen10LP,Gen12DG,0.8370000000000001
GAM,Gen8,Gen12DG,0.60264
GAM,Gen8SoC,Gen12DG,0.60264
GAM,Gen9LPClient,Gen12DG,0.739071
GAM,Gen9LPSoC,Gen12DG,0.7533
GAM,Gen11,Gen12DG,0.8370000000000001
GAM,Gen11LP,Gen12DG,0.9
GAM,Gen12LP,Gen12DG,1.0
GAM,Gen12DG,Gen12DG,1.0
GTI,Gen10LP,Gen12DG,0.78678
GTI,Gen8,Gen12DG,0.60264
GTI,Gen8SoC,Gen12DG,0.60264
GTI,Gen9LPClient,Gen12DG,0.69472674
GTI,Gen9LPSoC,Gen12DG,0.7533
GTI,Gen11,Gen12DG,0.8370000000000001
GTI,Gen11LP,Gen12DG,0.9
GTI,Gen12LP,Gen12DG,1.0
GTI,Gen12DG,Gen12DG,1.0
HDC,Gen10LP,Gen12DG,0.8370000000000001
HDC,Gen8,Gen12DG,0.60264
HDC,Gen8SoC,Gen12DG,0.60264
HDC,Gen9LPClient,Gen12DG,0.739071
HDC,Gen9LPSoC,Gen12DG,0.7533
HDC,Gen11,Gen12DG,0.8370000000000001
HDC,Gen11LP,Gen12DG,0.9
HDC,Gen12LP,Gen12DG,1.0
HDC,Gen12DG,Gen12DG,1.0
L3_Bank,Gen10LP,Gen12DG,0.8370000000000001
L3_Bank,Gen8,Gen12DG,0.60264
L3_Bank,Gen8SoC,Gen12DG,0.60264
L3_Bank,Gen9LPClient,Gen12DG,0.739071
L3_Bank,Gen9LPSoC,Gen12DG,0.7533
L3_Bank,Gen11,Gen12DG,0.9
L3_Bank,Gen11LP,Gen12DG,0.9
L3_Bank,Gen12LP,Gen12DG,1.0
L3_Bank,Gen12DG,Gen12DG,1.0
L3Node,Gen10LP,Gen12DG,0.8370000000000001
L3Node,Gen8,Gen12DG,0.60264
L3Node,Gen8SoC,Gen12DG,0.60264
L3Node,Gen9LPClient,Gen12DG,0.739071
L3Node,Gen9LPSoC,Gen12DG,0.7533
L3Node,Gen11,Gen12DG,0.9
L3Node,Gen11LP,Gen12DG,0.9
L3Node,Gen12LP,Gen12DG,1.0
L3Node,Gen12DG,Gen12DG,1.0
Other,Gen10LP,Gen12DG,0.8370000000000001
Other,Gen8,Gen12DG,0.60264
Other,Gen8SoC,Gen12DG,0.60264
Other,Gen9LPClient,Gen12DG,0.739071
Other,Gen9LPSoC,Gen12DG,0.7533
Other,Gen11,Gen12DG,0.8370000000000001
Other,Gen11LP,Gen12DG,0.9
Other,Gen12LP,Gen12DG,1.0
Other,Gen12DG,Gen12DG,1.0
RC,Gen10LP,Gen12DG,0.8370000000000001
RC,Gen8,Gen12DG,0.60264
RC,Gen8SoC,Gen12DG,0.60264
RC,Gen9LPClient,Gen12DG,0.739071
RC,Gen9LPSoC,Gen12DG,0.7533
RC,Gen11,Gen12DG,0.8370000000000001
RC,Gen11LP,Gen12DG,0.9
RC,Gen12LP,Gen12DG,1.0
RC,Gen12DG,Gen12DG,1.0
rFF,Gen10LP,Gen12DG,0.8370000000000001
rFF,Gen8,Gen12DG,0.60264
rFF,Gen8SoC,Gen12DG,0.60264
rFF,Gen9LPClient,Gen12DG,0.739071
rFF,Gen9LPSoC,Gen12DG,0.7533
rFF,Gen11,Gen12DG,0.8370000000000001
rFF,Gen11LP,Gen12DG,0.9
rFF,Gen12LP,Gen12DG,1.0
rFF,Gen12DG,Gen12DG,1.0
ROSC,Gen10LP,Gen12DG,0.79515
ROSC,Gen8,Gen12DG,0.60264
ROSC,Gen8SoC,Gen12DG,0.60264
ROSC,Gen9LPClient,Gen12DG,0.70211745
ROSC,Gen9LPSoC,Gen12DG,0.7533
ROSC,Gen11,Gen12DG,0.8370000000000001
ROSC,Gen11LP,Gen12DG,0.9
ROSC,Gen12LP,Gen12DG,1.0
ROSC,Gen12DG,Gen12DG,1.0
ROSS,Gen10LP,Gen12DG,0.8370000000000001
ROSS,Gen8,Gen12DG,0.60264
ROSS,Gen8SoC,Gen12DG,0.60264
ROSS,Gen9LPClient,Gen12DG,0.739071
ROSS,Gen9LPSoC,Gen12DG,0.7533
ROSS,Gen11,Gen12DG,0.8370000000000001
ROSS,Gen11LP,Gen12DG,0.9
ROSS,Gen12LP,Gen12DG,1.0
ROSS,Gen12DG,Gen12DG,1.0
Sampler,Gen10LP,Gen12DG,0.77841
Sampler,Gen8,Gen12DG,0.60264
Sampler,Gen8SoC,Gen12DG,0.60264
Sampler,Gen9LPClient,Gen12DG,0.68733603
Sampler,Gen9LPSoC,Gen12DG,0.7533
Sampler,Gen11,Gen12DG,0.8370000000000001
Sampler,Gen11LP,Gen12DG,0.9
Sampler,Gen12LP,Gen12DG,1.0
Sampler,Gen12DG,Gen12DG,1.0
SQIDI,Gen11,Gen12DG,0.9
SQIDI,Gen10LP,Gen12DG,0.78678
SQIDI,Gen11LP,Gen12DG,0.9
SQIDI,Gen12LP,Gen12DG,1.0
SQIDI,Gen12DG,Gen12DG,1.0
UNCORE,Gen10LP,Gen12DG,0.78678
UNCORE,Gen11,Gen12DG,0.9
UNCORE,Gen11LP,Gen12DG,0.9
UNCORE,Gen12LP,Gen12DG,1.0
UNCORE,Gen12DG,Gen12DG,1.0
Z,Gen10LP,Gen12DG,0.81189
Z,Gen8,Gen12DG,0.60264
Z,Gen8SoC,Gen12DG,0.60264
Z,Gen9LPClient,Gen12DG,0.71689887
Z,Gen9LPSoC,Gen12DG,0.7533
Z,Gen11,Gen12DG,0.8370000000000001
Z,Gen11LP,Gen12DG,0.9
Z,Gen12LP,Gen12DG,1.0
Z,Gen12DG,Gen12DG,1.0
COLOR,Gen10LP,Gen12HP,0.79515
COLOR,Gen8,Gen12HP,0.60264
COLOR,Gen8SoC,Gen12HP,0.60264
COLOR,Gen9LPClient,Gen12HP,0.70211745
COLOR,Gen9LPSoC,Gen12HP,0.7533
COLOR,Gen11,Gen12HP,0.8370000000000001
COLOR,Gen11LP,Gen12HP,0.9
COLOR,Gen12LP,Gen12HP,1.0
COLOR,Gen12DG,Gen12HP,1.0
COLOR,Gen12HP,Gen12HP,1.0
DSSC,Gen11,Gen12HP,0.8370000000000001
DSSC,Gen10LP,Gen12HP,0.79515
DSSC,Gen9LPClient,Gen12HP,0.70211745
DSSC,Gen11LP,Gen12HP,0.9
DSSC,Gen10LP,Gen12HP,0.79515
DSSC,Gen9LPSoC,Gen12HP,0.7533
DSSC,Gen12LP,Gen12HP,1.0
DSSC,Gen12DG,Gen12HP,1.0
DSSC,Gen12HP,Gen12HP,1.0
DSSC,Gen12HP,DG2,1.0
DSSC,Gen12HP,Xe2,1.0
DSSC,DG2,DG2,1.0
DSSC,DG2,DG2p5,1.0
DSSC,PVC,PVC,1.134216
DSSC,PVC,PVC2,1.2744
DSSC,PVC,PVCDP,1.2744
DSSC,Gen12HP,MTL,1.0
DSSC,DG2,MTL,1.0
DSSC,DG2,LNL,1.0
DSSC,MTL,MTL,1.0
DSSC,LNL,LNL,1.0
EU,Gen10LP,Gen12HP,0.8482995000000001
EU,Gen8,Gen12HP,0.61077564
EU,Gen8SoC,Gen12HP,0.61077564
EU,Gen9LPClient,Gen12HP,0.749048459
EU,Gen9LPSoC,Gen12HP,0.76346955
EU,Gen11,Gen12HP,0.8482995000000001
EU,Gen11LP,Gen12HP,0.91215
EU,Gen12LP,Gen12HP,1.0791747999999999
EU,Gen12DG,Gen12HP,1.0791747999999999
EU,Gen12HP,Gen12HP,1.0
EU,Gen9LPClient,DG2,0.85733882
EU,Gen11LP,DG2,0.85733882
EU,Gen12LP,DG2,0.85733882
EU,Gen12HP,DG2,0.85733882
EU,Gen9LPClient,Xe2,0.80558
EU,Gen11LP,Xe2,0.80558
EU,Gen12LP,Xe2,0.80558
EU,Gen12HP,Xe2,0.80558
EU,DG2,DG2,1
EU,Gen9LPClient,DG2p5,0.8573
EU,Gen11LP,DG2p5,0.8573
EU,Gen12LP,DG2p5,0.8573
EU,Gen12HP,DG2p5,0.8573
EU,DG2,DG2p5,0.9804
EU,Gen9LPClient,MTL,0.85733882
EU,Gen11LP,MTL,0.85733882
EU,Gen12LP,MTL,0.85733882
EU,Gen12HP,MTL,0.85733882
EU,DG2,MTL,0.9153
EU,MTL,MTL,1.0
EU,Gen9LPClient,LNL,0.85733882
EU,Gen11LP,LNL,0.85733882
EU,Gen12LP,LNL,0.85733882
EU,Gen12HP,LNL,0.85733882
EU,DG2,LNL,1.0
EU,LNL,LNL,1.0
Fabric,Gen11,Gen12HP,0.9
Fabric,Gen10LP,Gen12HP,0.8370000000000001
Fabric,Gen11LP,Gen12HP,0.9
Fabric,Gen9LPClient,Gen12HP,0.739071
Fabric,Gen12LP,Gen12HP,1.0
Fabric,Gen12DG,Gen12HP,1.0
Fabric,Gen12HP,Gen12HP,1.0
FF,Gen10LP,Gen12HP,1.0044
FF,Gen8,Gen12HP,0.723168
FF,Gen8SoC,Gen12HP,0.723168
FF,Gen9LPClient,Gen12HP,0.8868851999999999
FF,Gen9LPSoC,Gen12HP,0.90396
FF,Gen11,Gen12HP,1.0044
FF,Gen11LP,Gen12HP,1.08
FF,Gen12LP,Gen12HP,1.2
FF,Gen12DG,Gen12HP,1.0
FF,Gen12HP,Gen12HP,1.0
GAM,Gen10LP,Gen12HP,0.9207
GAM,Gen8,Gen12HP,0.662904
GAM,Gen8SoC,Gen12HP,0.662904
GAM,Gen9LPClient,Gen12HP,0.8129781
GAM,Gen9LPSoC,Gen12HP,0.82863
GAM,Gen11,Gen12HP,0.9207
GAM,Gen11LP,Gen12HP,0.99
GAM,Gen12LP,Gen12HP,1.1
GAM,Gen12DG,Gen12HP,1.0
GAM,Gen12HP,Gen12HP,1.0
GAM,Gen12HP,DG2,1.0
GAM,DG2,DG2,1.0
FabricsSpine,DG2,DG2,1.0
FabricsSpine,DG2,MTL,1.0
FabricsSpine,DG2,LNL,1.0
LSC,DG2,DG2,1.0
LSC,DG2,MTL,1.0
LSC,DG2,LNL,1.0
ROW,DG2,DG2,1.0
ROW,DG2,MTL,1.0
ROW,DG2,LNL,1.0
FabricsSpine,DG2,DG2p5,1.0
LSC,DG2,DG2p5,1.0
ROW,DG2,DG2p5,1.0
GAM,Gen12HP,DG2p5,1.0
GAM,DG2,DG2p5,1.0
GAM,Gen12HP,MTL,1.0
GAM,DG2,MTL,1.0
GAM,DG2,LNL,1.0
GTI,Gen10LP,Gen12HP,0.865458
GTI,Gen8,Gen12HP,0.662904
GTI,Gen8SoC,Gen12HP,0.662904
GTI,Gen9LPClient,Gen12HP,0.764199414
GTI,Gen9LPSoC,Gen12HP,0.82863
GTI,Gen11,Gen12HP,0.9207
GTI,Gen11LP,Gen12HP,0.99
GTI,Gen12LP,Gen12HP,1.1
GTI,Gen12DG,Gen12HP,1.0
GTI,Gen12HP,Gen12HP,1.0
HDC,Gen10LP,Gen12HP,0.87885
HDC,Gen8,Gen12HP,0.632772
HDC,Gen8SoC,Gen12HP,0.632772
HDC,Gen9LPClient,Gen12HP,0.77602455
HDC,Gen9LPSoC,Gen12HP,0.7909649999999999
HDC,Gen11,Gen12HP,0.87885
HDC,Gen11LP,Gen12HP,0.945
HDC,Gen12LP,Gen12HP,1.05
HDC,Gen12DG,Gen12HP,1.0
HDC,Gen12HP,Gen12HP,1.0
HDC,Gen12HP,DG2,1.0
HDC,DG2,DG2,1.0
HDC,Gen12HP,DG2p5,1.0
HDC,DG2,DG2p5,1.0
HDC,Gen12HP,MTL,1.0
HDC,DG2,MTL,1.0
HDC,DG2,LNL,1.0
L3_Bank,Gen10LP,Gen12HP,0.8370000000000001
L3_Bank,Gen8,Gen12HP,0.60264
L3_Bank,Gen8SoC,Gen12HP,0.60264
L3_Bank,Gen9LPClient,Gen12HP,0.739071
L3_Bank,Gen9LPSoC,Gen12HP,0.7533
L3_Bank,Gen11,Gen12HP,0.9
L3_Bank,Gen11LP,Gen12HP,0.9
L3_Bank,Gen12LP,Gen12HP,1.0
L3_Bank,Gen12DG,Gen12HP,1.0
L3_Bank,Gen12HP,Gen12HP,1.0
L3_Bank,Gen12HP,DG2,1.0
L3_Bank,DG2,DG2,1.0
L3_Bank,Gen12HP,DG2p5,1.1
L3_Bank,DG2,DG2p5,1.0
L3_Bank,Gen12HP,MTL,1.0
L3_Bank,DG2,MTL,0.9978
L3_Bank,DG2,LNL,1.0
L3Node,Gen10LP,Gen12HP,0.8370000000000001
L3Node,Gen8,Gen12HP,0.60264
L3Node,Gen8SoC,Gen12HP,0.60264
L3Node,Gen9LPClient,Gen12HP,0.739071
L3Node,Gen9LPSoC,Gen12HP,0.7533
L3Node,Gen11,Gen12HP,0.9
L3Node,Gen11LP,Gen12HP,0.9
L3Node,Gen12LP,Gen12HP,1.0
L3Node,Gen12DG,Gen12HP,1.0
L3Node,Gen12HP,Gen12HP,1.0
Other,Gen10LP,Gen12HP,0.8370000000000001
Other,Gen8,Gen12HP,0.60264
Other,Gen8SoC,Gen12HP,0.60264
Other,Gen9LPClient,Gen12HP,0.739071
Other,Gen9LPSoC,Gen12HP,0.7533
Other,Gen11,Gen12HP,0.8370000000000001
Other,Gen11LP,Gen12HP,0.9
Other,Gen12LP,Gen12HP,1.0
Other,Gen12DG,Gen12HP,1.0
Other,Gen12HP,Gen12HP,1.0
Other,Gen12HP,DG2,1.0
Other,DG2,DG2,1.0
Other,Gen12HP,DG2p5,1.0
Other,DG2,DG2p5,1.0
Other,Gen12HP,MTL,1.0
Other,DG2,MTL,1.0
Other,DG2,LNL,1.0
RC,Gen10LP,Gen12HP,0.8370000000000001
RC,Gen8,Gen12HP,0.60264
RC,Gen8SoC,Gen12HP,0.60264
RC,Gen9LPClient,Gen12HP,0.739071
RC,Gen9LPSoC,Gen12HP,0.7533
RC,Gen11,Gen12HP,0.8370000000000001
RC,Gen11LP,Gen12HP,0.9
RC,Gen12LP,Gen12HP,1.0
RC,Gen12DG,Gen12HP,1.0
RC,Gen12HP,Gen12HP,1.0
rFF,Gen10LP,Gen12HP,1.0044
rFF,Gen8,Gen12HP,0.723168
rFF,Gen8SoC,Gen12HP,0.723168
rFF,Gen9LPClient,Gen12HP,0.8868851999999999
rFF,Gen9LPSoC,Gen12HP,0.90396
rFF,Gen11,Gen12HP,1.0044
rFF,Gen11LP,Gen12HP,1.08
rFF,Gen12LP,Gen12HP,1.2
rFF,Gen12DG,Gen12HP,1.0
rFF,Gen12HP,Gen12HP,1.0
ROSC,Gen10LP,Gen12HP,0.79515
ROSC,Gen8,Gen12HP,0.60264
ROSC,Gen8SoC,Gen12HP,0.60264
ROSC,Gen9LPClient,Gen12HP,0.70211745
ROSC,Gen9LPSoC,Gen12HP,0.7533
ROSC,Gen11,Gen12HP,0.8370000000000001
ROSC,Gen11LP,Gen12HP,0.9
ROSC,Gen12LP,Gen12HP,1.0
ROSC,Gen12DG,Gen12HP,1.0
ROSC,Gen12HP,Gen12HP,1.0
ROSS,Gen10LP,Gen12HP,0.8370000000000001
ROSS,Gen8,Gen12HP,0.60264
ROSS,Gen8SoC,Gen12HP,0.60264
ROSS,Gen9LPClient,Gen12HP,0.739071
ROSS,Gen9LPSoC,Gen12HP,0.7533
ROSS,Gen11,Gen12HP,0.8370000000000001
ROSS,Gen11LP,Gen12HP,0.9
ROSS,Gen12LP,Gen12HP,1.0
ROSS,Gen12DG,Gen12HP,1.0
ROSS,Gen12HP,Gen12HP,1.0
ROSS,Gen12HP,DG2,1.0
ROSS,DG2,DG2,1.0
ROSS,Gen12HP,DG2p5,1.0
ROSS,DG2,DG2p5,1.0
ROSS,Gen12HP,MTL,1.0
ROSS,DG2,MTL,1.0
ROSS,DG2,LNL,1.0
Sampler,Gen10LP,Gen12HP,0.622728
Sampler,Gen8,Gen12HP,0.482112
Sampler,Gen8SoC,Gen12HP,0.482112
Sampler,Gen9LPClient,Gen12HP,0.549868824
Sampler,Gen9LPSoC,Gen12HP,0.60264
Sampler,Gen11,Gen12HP,0.6696
Sampler,Gen11LP,Gen12HP,0.72
Sampler,Gen12LP,Gen12HP,0.8
Sampler,Gen12DG,Gen12HP,1.0
Sampler,Gen12HP,Gen12HP,1.0
Sampler,Gen12HP,DG2,1.0
Sampler,DG2,DG2,1.0
Sampler,DG2,DG2p5,1.0
Sampler,DG2,DG2p5,0.9
Sampler,Gen12HP,MTL,1.0
Sampler,DG2,MTL,0.9
Sampler,DG2,LNL,1.0
SQIDI,Gen11,Gen12HP,0.9
SQIDI,Gen10LP,Gen12HP,0.78678
SQIDI,Gen11LP,Gen12HP,0.9
SQIDI,Gen12LP,Gen12HP,1.0
SQIDI,Gen12DG,Gen12HP,1.0
SQIDI,Gen12HP,Gen12HP,1.0
UNCORE,Gen10LP,Gen12HP,0.78678
UNCORE,Gen11,Gen12HP,0.9
UNCORE,Gen11LP,Gen12HP,0.9
UNCORE,Gen12LP,Gen12HP,1.0
UNCORE,Gen12DG,Gen12HP,1.0
UNCORE,Gen12HP,Gen12HP,1.0
Z,Gen10LP,Gen12HP,0.81189
Z,Gen8,Gen12HP,0.60264
Z,Gen8SoC,Gen12HP,0.60264
Z,Gen9LPClient,Gen12HP,0.71689887
Z,Gen9LPSoC,Gen12HP,0.7533
Z,Gen11,Gen12HP,0.8370000000000001
Z,Gen11LP,Gen12HP,0.9
Z,Gen12LP,Gen12HP,1.0
Z,Gen12DG,Gen12HP,1.0
Z,Gen12HP,Gen12HP,1.0
COLOR,Gen10LP,PVC_Scaled,0.0
COLOR,Gen8,PVC_Scaled,0.0
COLOR,Gen8SoC,PVC_Scaled,0.0
COLOR,Gen9LPClient,PVC_Scaled,0.0
COLOR,Gen9LPSoC,PVC_Scaled,0.0
COLOR,Gen11,PVC_Scaled,0.0
COLOR,Gen11LP,PVC_Scaled,0.0
COLOR,Gen12LP,PVC_Scaled,0.0
DSSC,Gen11,PVC_Scaled,0.8370000000000001
DSSC,Gen10LP,PVC_Scaled,0.79515
DSSC,Gen9LPClient,PVC_Scaled,0.70211745
DSSC,Gen11LP,PVC_Scaled,0.9
DSSC,Gen10LP,PVC_Scaled,0.79515
DSSC,Gen9LPSoC,PVC_Scaled,0.7533
DSSC,Gen12LP,PVC_Scaled,1.0
EU,Gen10LP,PVC_Scaled,1.6956
EU,Gen8,PVC_Scaled,1.22
EU,Gen8SoC,PVC_Scaled,1.22
EU,Gen9LPClient,PVC_Scaled,1.49
EU,Gen9LPSoC,PVC_Scaled,1.5222
EU,Gen11,PVC_Scaled,1.69
EU,Gen11LP,PVC_Scaled,1.821
EU,Gen12LP,PVC_Scaled,2.16
EU,Gen12HP,PVC_Scaled,2.0
Fabric,Gen10LP,PVC_Scaled,1.9984718519999998
Fabric,Gen8,PVC_Scaled,1.5858947369999998
Fabric,Gen8SoC,PVC_Scaled,1.5858947369999998
Fabric,Gen9LPClient,PVC_Scaled,1.9449236840000002
Fabric,Gen9LPSoC,PVC_Scaled,1.9823684209999999
Fabric,Gen11,PVC_Scaled,2.368421053
Fabric,Gen11LP,PVC_Scaled,2.368421053
Fabric,Gen12LP,PVC_Scaled,2.631578947
Fabric,Gen12DG,PVC_Scaled,2.631578947
Fabric,Gen12HP,PVC_Scaled,2.631578947
FF,Gen10LP,PVC_Scaled,0.0
FF,Gen8,PVC_Scaled,0.0
FF,Gen8SoC,PVC_Scaled,0.0
FF,Gen9LPClient,PVC_Scaled,0.0
FF,Gen9LPSoC,PVC_Scaled,0.0
FF,Gen11,PVC_Scaled,0.0
FF,Gen11LP,PVC_Scaled,0.0
FF,Gen12LP,PVC_Scaled,0.0
GAM,Gen10LP,PVC_Scaled,0.9207
GAM,Gen8,PVC_Scaled,0.662904
GAM,Gen8SoC,PVC_Scaled,0.662904
GAM,Gen9LPClient,PVC_Scaled,0.8129781
GAM,Gen9LPSoC,PVC_Scaled,0.82863
GAM,Gen11,PVC_Scaled,0.9207
GAM,Gen11LP,PVC_Scaled,0.99
GAM,Gen12LP,PVC_Scaled,1.1
GAM,DashG,PVC_Scaled,1.0
GAM,Gen12HP,PVC_Scaled,1.0
GTI,Gen10LP,PVC_Scaled,0.865458
GTI,Gen8,PVC_Scaled,0.662904
GTI,Gen8SoC,PVC_Scaled,0.662904
GTI,Gen9LPClient,PVC_Scaled,0.764199414
GTI,Gen9LPSoC,PVC_Scaled,0.82863
GTI,Gen11,PVC_Scaled,0.9207
GTI,Gen11LP,PVC_Scaled,0.99
GTI,Gen12LP,PVC_Scaled,1.1
GTI,Gen12HP,PVC_Scaled,1.0
HDC,Gen10LP,PVC_Scaled,1.7577
HDC,Gen8,PVC_Scaled,1.265544
HDC,Gen8SoC,PVC_Scaled,1.265544
HDC,Gen9LPClient,PVC_Scaled,1.5520491
HDC,Gen9LPSoC,PVC_Scaled,1.5819299999999998
HDC,Gen11,PVC_Scaled,1.7577
HDC,Gen11LP,PVC_Scaled,1.89
HDC,Gen12LP,PVC_Scaled,2.1
L3_Bank,Gen10LP,PVC_Scaled,2.202631579
L3_Bank,Gen8,PVC_Scaled,1.5858947369999998
L3_Bank,Gen8SoC,PVC_Scaled,1.5858947369999998
L3_Bank,Gen9LPClient,PVC_Scaled,1.9449236840000002
L3_Bank,Gen9LPSoC,PVC_Scaled,1.9823684209999999
L3_Bank,Gen11,PVC_Scaled,2.368421053
L3_Bank,Gen11LP,PVC_Scaled,2.368421053
L3_Bank,Gen12LP,PVC_Scaled,2.631578947
L3_Bank,Gen12DG,PVC_Scaled,2.631578947
L3_Bank,Gen12HP,PVC_Scaled,2.631578947
L3Node,Gen10LP,PVC_Scaled,2.202631579
L3Node,Gen8,PVC_Scaled,1.5858947369999998
L3Node,Gen8SoC,PVC_Scaled,1.5858947369999998
L3Node,Gen9LPClient,PVC_Scaled,1.9449236840000002
L3Node,Gen9LPSoC,PVC_Scaled,1.9823684209999999
L3Node,Gen11,PVC_Scaled,2.368421053
L3Node,Gen11LP,PVC_Scaled,2.368421053
L3Node,Gen12LP,PVC_Scaled,2.631578947
L3Node,Gen12DG,PVC_Scaled,2.631578947
L3Node,Gen12HP,PVC_Scaled,2.631578947
Other,Gen10LP,PVC_Scaled,0.8370000000000001
Other,Gen8,PVC_Scaled,0.60264
Other,Gen8SoC,PVC_Scaled,0.60264
Other,Gen9LPClient,PVC_Scaled,0.739071
Other,Gen9LPSoC,PVC_Scaled,0.7533
Other,Gen11,PVC_Scaled,0.9783
Other,Gen11LP,PVC_Scaled,1.052
Other,Gen12LP,PVC_Scaled,1.1695
Other,Gen12HP,PVC_Scaled,1.1695
RC,Gen10LP,PVC_Scaled,4.0176
RC,Gen8,PVC_Scaled,2.892672
RC,Gen8SoC,PVC_Scaled,2.892672
RC,Gen9LPClient,PVC_Scaled,3.5475407999999997
RC,Gen9LPSoC,PVC_Scaled,3.61584
RC,Gen11,PVC_Scaled,4.0176
RC,Gen11LP,PVC_Scaled,4.32
RC,Gen12LP,PVC_Scaled,4.8
rFF,Gen10LP,PVC_Scaled,0.0
rFF,Gen8,PVC_Scaled,0.0
rFF,Gen8SoC,PVC_Scaled,0.0
rFF,Gen9LPClient,PVC_Scaled,0.0
rFF,Gen9LPSoC,PVC_Scaled,0.0
rFF,Gen11,PVC_Scaled,0.0
rFF,Gen11LP,PVC_Scaled,0.0
rFF,Gen12LP,PVC_Scaled,0.0
rFF,DashG,PVC_Scaled,0.0
rFF,Gen12HP,PVC_Scaled,0.0
ROSC,Gen10LP,PVC_Scaled,0.0
ROSC,Gen8,PVC_Scaled,0.0
ROSC,Gen8SoC,PVC_Scaled,0.0
ROSC,Gen9LPClient,PVC_Scaled,0.0
ROSC,Gen9LPSoC,PVC_Scaled,0.0
ROSC,Gen11,PVC_Scaled,0.0
ROSC,Gen11LP,PVC_Scaled,0.0
ROSC,Gen12LP,PVC_Scaled,0.0
ROSS,Gen10LP,PVC_Scaled,0.8370000000000001
ROSS,Gen8,PVC_Scaled,0.60264
ROSS,Gen8SoC,PVC_Scaled,0.60264
ROSS,Gen9LPClient,PVC_Scaled,0.739071
ROSS,Gen9LPSoC,PVC_Scaled,0.7533
ROSS,Gen11,PVC_Scaled,0.8370000000000001
ROSS,Gen11LP,PVC_Scaled,0.9
ROSS,Gen12LP,PVC_Scaled,1.0
Sampler,Gen10LP,PVC_Scaled,1.245456
Sampler,Gen8,PVC_Scaled,0.964224
Sampler,Gen8SoC,PVC_Scaled,0.964224
Sampler,Gen9LPClient,PVC_Scaled,1.099737648
Sampler,Gen9LPSoC,PVC_Scaled,1.20528
Sampler,Gen11,PVC_Scaled,1.3392
Sampler,Gen11LP,PVC_Scaled,1.44
Sampler,Gen12LP,PVC_Scaled,1.6
SQIDI,Gen11,PVC_Scaled,0.9
SQIDI,Gen10LP,PVC_Scaled,0.78678
SQIDI,Gen11LP,PVC_Scaled,0.9
